medal_date,medal_code,name,gender,country_long,discipline,url_event,code_athlete,disciplines,birth_date,age_at_medal
2024-08-08,2.0,NOLOT Lauriane,Female,France,Sailing,/en/paris-2024/results/sailing/women-s-kite/fnl-000200--,1559512,['Sailing'],1998-12-09,25
2024-08-08,3.0,LAMMERTS Annelous,Female,Netherlands,Sailing,/en/paris-2024/results/sailing/women-s-kite/fnl-000200--,1970517,['Sailing'],1993-11-01,30
2024-08-08,1.0,LEONARDO Veddriq,Male,Indonesia,Sport Climbing,/en/paris-2024/results/sport-climbing/men-s-speed/------------,1940329,['Sport Climbing'],1997-03-11,27
2024-08-08,2.0,WU Peng,Male,People's Republic of China,Sport Climbing,/en/paris-2024/results/sport-climbing/men-s-speed/------------,1913699,['Sport Climbing'],2002-10-15,21
2024-08-08,3.0,WATSON Sam,Male,United States of America,Sport Climbing,/en/paris-2024/results/sport-climbing/men-s-speed/------------,1950309,['Sport Climbing'],2006-02-27,18
2024-08-08,1.0,RASHITOV Ulugbek,Male,Uzbekistan,Taekwondo,/en/paris-2024/results/taekwondo/men--68kg/fnl-000100--,1887714,['Taekwondo'],2002-03-23,22
2024-08-08,2.0,KAREEM Zaid,Male,Jordan,Taekwondo,/en/paris-2024/results/taekwondo/men--68kg/fnl-000100--,1537401,['Taekwondo'],2001-06-19,23
2024-08-08,3.0,LIANG Yushuai,Male,People's Republic of China,Taekwondo,/en/paris-2024/results/taekwondo/men--68kg/repf000100--,1910367,['Taekwondo'],2000-09-10,23
2024-08-08,3.0,PONTES Edival,Male,Brazil,Taekwondo,/en/paris-2024/results/taekwondo/men--68kg/repf000200--,1955815,['Taekwondo'],1997-10-11,26
2024-08-08,1.0,KIM Yujin,Female,Republic of Korea,Taekwondo,/en/paris-2024/results/taekwondo/women--57kg/fnl-000100--,1904038,['Taekwondo'],2000-10-17,23
2024-08-08,2.0,KIYANICHANDEH Nahid,Female,Islamic Republic of Iran,Taekwondo,/en/paris-2024/results/taekwondo/women--57kg/fnl-000100--,1536067,['Taekwondo'],1998-08-01,26
2024-08-08,3.0,PARK Skylar,Female,Canada,Taekwondo,/en/paris-2024/results/taekwondo/women--57kg/repf000100--,1966505,['Taekwondo'],1999-06-06,25
2024-08-08,3.0,KIMIA Alizadeh,Female,Bulgaria,Taekwondo,/en/paris-2024/results/taekwondo/women--57kg/repf000200--,2493835,['Taekwondo'],1998-07-10,26
2024-08-08,1.0,JUNIANSYAH Rizki,Male,Indonesia,Weightlifting,/en/paris-2024/results/weightlifting/men-s-73kg/fnl-000100--,1941786,['Weightlifting'],2003-06-17,21
2024-08-08,2.0,WICHUMA Weeraphon,Male,Thailand,Weightlifting,/en/paris-2024/results/weightlifting/men-s-73kg/fnl-000100--,1898067,['Weightlifting'],2004-08-10,20
2024-08-08,3.0,ANDREEV Bozhidar Dimitrov,Male,Bulgaria,Weightlifting,/en/paris-2024/results/weightlifting/men-s-73kg/fnl-000100--,1902787,['Weightlifting'],1997-01-17,27
2024-08-08,1.0,LUO Shifang,Female,People's Republic of China,Weightlifting,/en/paris-2024/results/weightlifting/women-s-59kg/fnl-000100--,1918379,['Weightlifting'],2001-04-02,23
2024-08-08,2.0,CHARRON Maude,Female,Canada,Weightlifting,/en/paris-2024/results/weightlifting/women-s-59kg/fnl-000100--,1965815,['Weightlifting'],1993-04-28,31
2024-08-08,3.0,KUO Hsing-Chun,Female,Chinese Taipei,Weightlifting,/en/paris-2024/results/weightlifting/women-s-59kg/fnl-000100--,1569563,['Weightlifting'],1993-11-26,30
2024-08-08,1.0,ESMAEILI LEIVESI Saeid,Male,Islamic Republic of Iran,Wrestling,/en/paris-2024/results/wrestling/men-s-greco-roman-67kg/fnl-000100--,1544928,['Wrestling'],2003-07-15,21
2024-08-08,2.0,NASIBOV Parviz,Male,Ukraine,Wrestling,/en/paris-2024/results/wrestling/men-s-greco-roman-67kg/fnl-000100--,1550119,['Wrestling'],1998-08-18,25
2024-08-08,3.0,JAFAROV Hasrat,Male,Azerbaijan,Wrestling,/en/paris-2024/results/wrestling/men-s-greco-roman-67kg/repf000100--,1981760,['Wrestling'],2002-10-05,21
2024-08-08,3.0,ORTA SANCHEZ Luis Alberto,Male,Cuba,Wrestling,/en/paris-2024/results/wrestling/men-s-greco-roman-67kg/repf000200--,1571498,['Wrestling'],1994-08-22,29
2024-08-08,1.0,NOVIKOV Semen Sergeevich,Male,Bulgaria,Wrestling,/en/paris-2024/results/wrestling/men-s-greco-roman-87kg/fnl-000100--,1559471,['Wrestling'],1997-12-11,26
2024-08-08,2.0,MOHMADIPIANI Alireza,Male,Islamic Republic of Iran,Wrestling,/en/paris-2024/results/wrestling/men-s-greco-roman-87kg/fnl-000100--,1544880,['Wrestling'],2002-10-30,21
2024-08-08,3.0,BELENIUK Zhan,Male,Ukraine,Wrestling,/en/paris-2024/results/wrestling/men-s-greco-roman-87kg/repf000100--,1550116,['Wrestling'],1991-01-24,33
2024-08-08,3.0,BISULTANOV Turpal Ali,Male,Denmark,Wrestling,/en/paris-2024/results/wrestling/men-s-greco-roman-87kg/repf000200--,1879518,['Wrestling'],2001-10-14,22
2024-08-08,1.0,FUJINAMI Akari,Female,Japan,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-53kg/fnl-000100--,1939711,['Wrestling'],2003-11-11,20
2024-08-08,2.0,YEPEZ GUZMAN Lucia Yamileth,Female,Ecuador,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-53kg/fnl-000100--,1960228,['Wrestling'],2001-02-18,23
2024-08-08,3.0,CHOE Hyo Gyong,Female,Democratic People's Republic of Korea,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-53kg/repf000100--,1980149,['Wrestling'],2000-05-10,24
2024-08-08,3.0,PANG Qianyu,Female,People's Republic of China,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-53kg/repf000200--,1920006,['Wrestling'],1996-11-13,27
2024-08-09,1.0,BENJAMIN Rai,Male,United States of America,Athletics,/en/paris-2024/results/athletics/men-s-400m-hurdles/fnl-000100--,1960684,['Athletics'],1997-07-27,27
2024-08-09,2.0,WARHOLM Karsten,Male,Norway,Athletics,/en/paris-2024/results/athletics/men-s-400m-hurdles/fnl-000100--,1894095,['Athletics'],1996-02-28,28
2024-08-09,3.0,dos SANTOS Alison,Male,Brazil,Athletics,/en/paris-2024/results/athletics/men-s-400m-hurdles/fnl-000100--,1951913,['Athletics'],2000-06-03,24
2024-08-09,1.0,DIAZ FORTUN Jordan Alejandro,Male,Spain,Athletics,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--,1904099,['Athletics'],2001-02-23,23
2024-08-09,2.0,PICHARDO Pedro,Male,Portugal,Athletics,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--,1938792,['Athletics'],1993-06-30,31
2024-08-09,3.0,DIAZ HERNANDEZ Andy,Male,Italy,Athletics,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--,1552375,['Athletics'],1995-12-25,28
2024-08-09,1.0,CHEBET Beatrice,Female,Kenya,Athletics,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--,1910560,['Athletics'],2000-03-05,24
2024-08-09,2.0,BATTOCLETTI Nadia,Female,Italy,Athletics,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--,1552305,['Athletics'],2000-04-12,24
2024-08-09,3.0,HASSAN Sifan,Female,Netherlands,Athletics,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--,1972105,['Athletics'],1993-01-01,31
2024-08-09,1.0,PAULINO Marileidy,Female,Dominican Republic,Athletics,/en/paris-2024/results/athletics/women-s-400m/fnl-000100--,1899666,['Athletics'],1996-10-25,27
2024-08-09,2.0,NASER Salwa Eid,Female,Bahrain,Athletics,/en/paris-2024/results/athletics/women-s-400m/fnl-000100--,1915338,['Athletics'],1998-05-23,26
2024-08-09,3.0,KACZMAREK Natalia,Female,Poland,Athletics,/en/paris-2024/results/athletics/women-s-400m/fnl-000100--,1573098,['Athletics'],1998-01-17,26
2024-08-09,1.0,OGUNLEYE Yemisi,Female,Germany,Athletics,/en/paris-2024/results/athletics/women-s-shot-put/fnl-000100--,1920183,['Athletics'],1998-10-03,25
2024-08-09,2.0,WESCHE Maddison-Lee,Female,New Zealand,Athletics,/en/paris-2024/results/athletics/women-s-shot-put/fnl-000100--,1926695,['Athletics'],1999-06-13,25
2024-08-09,3.0,SONG Jiayuan,Female,People's Republic of China,Athletics,/en/paris-2024/results/athletics/women-s-shot-put/fnl-000100--,1919065,['Athletics'],1997-09-15,26
2024-08-09,1.0,MUYDINKHUJAEV Asadkhuja,Male,Uzbekistan,Boxing,/en/paris-2024/results/boxing/men-s-71kg/fnl-000100--,1556797,['Boxing'],2001-05-08,23
2024-08-09,2.0,VERDE ALVAREZ Marco Alonso,Male,Mexico,Boxing,/en/paris-2024/results/boxing/men-s-71kg/fnl-000100--,1535187,['Boxing'],2002-02-11,22
2024-08-09,1.0,MULLOJONOV Lazizbek,Male,Uzbekistan,Boxing,/en/paris-2024/results/boxing/men-s-92kg/fnl-000100--,1556860,['Boxing'],1999-05-13,25
2024-08-09,2.0,ALFONSO DOMINGUEZ Loren Berto,Male,Azerbaijan,Boxing,/en/paris-2024/results/boxing/men-s-92kg/fnl-000100--,1972343,['Boxing'],1995-07-28,29
2024-08-09,1.0,WU Yu,Female,People's Republic of China,Boxing,/en/paris-2024/results/boxing/women-s-50kg/fnl-000100--,1926833,['Boxing'],1995-01-13,29
2024-08-09,2.0,CAKIROGLU Buse Naz,Female,TÃ¼rkiye,Boxing,/en/paris-2024/results/boxing/women-s-50kg/fnl-000100--,1568182,['Boxing'],1996-05-26,28
2024-08-09,1.0,KHELIF Imane,Female,Algeria,Boxing,/en/paris-2024/results/boxing/women-s-66kg/fnl-000100--,1540353,['Boxing'],1999-05-02,25
2024-08-09,2.0,YANG Liu,Female,People's Republic of China,Boxing,/en/paris-2024/results/boxing/women-s-66kg/fnl-000100--,1926827,['Boxing'],1992-05-20,32
2024-08-09,1.0,AMI,Female,Japan,Breaking,/en/paris-2024/results/breaking/b-girls/fnl-000100--,1953038,['Breaking'],1998-12-11,25
2024-08-09,2.0,NICKA,Female,Lithuania,Breaking,/en/paris-2024/results/breaking/b-girls/fnl-000100--,1924559,['Breaking'],2007-06-08,17
2024-08-09,3.0,671,Female,People's Republic of China,Breaking,/en/paris-2024/results/breaking/b-girls/fnl-000200--,1909907,['Breaking'],2005-10-19,18
2024-08-09,1.0,FUKSA Martin,Male,Czechia,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-canoe-single-1000m/fnl---------,1878716,['Canoe Sprint'],1993-04-30,31
2024-08-09,2.0,QUEIROZ Isaquias,Male,Brazil,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-canoe-single-1000m/fnl---------,1952595,['Canoe Sprint'],1994-01-03,30
2024-08-09,3.0,TARNOVSCHI Serghei,Male,Republic of Moldova,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-canoe-single-1000m/fnl---------,1550295,['Canoe Sprint'],1997-06-24,27
2024-08-09,1.0,LAVREYSEN Harrie,Male,Netherlands,Cycling Track,/en/paris-2024/results/cycling-track/men-s-sprint/fnl---------,1969182,['Cycling Track'],1997-03-14,27
2024-08-09,2.0,RICHARDSON Matthew,Male,Australia,Cycling Track,/en/paris-2024/results/cycling-track/men-s-sprint/fnl---------,1940263,['Cycling Track'],1999-04-17,25
2024-08-09,3.0,CARLIN Jack,Male,Great Britain,Cycling Track,/en/paris-2024/results/cycling-track/men-s-sprint/fnl---------,1912515,['Cycling Track'],1997-04-23,27
2024-08-09,1.0,CHEN Yiwen,Female,People's Republic of China,Diving,/en/paris-2024/results/diving/women-s-3m-springboard/fnl-000100--,1901538,['Diving'],1999-06-15,25
2024-08-09,2.0,KEENEY Maddison,Female,Australia,Diving,/en/paris-2024/results/diving/women-s-3m-springboard/fnl-000100--,1940414,['Diving'],1996-05-23,28
2024-08-09,3.0,CHANG Yani,Female,People's Republic of China,Diving,/en/paris-2024/results/diving/women-s-3m-springboard/fnl-000100--,1901539,['Diving'],2001-12-07,22
2024-08-09,1.0,RASOVSZKY Kristof,Male,Hungary,Marathon Swimming,/en/paris-2024/results/marathon-swimming/men-s-10km/fnl-000100--,1909030,['Marathon Swimming'],1997-03-27,27
2024-08-09,2.0,KLEMET Oliver,Male,Germany,Marathon Swimming,/en/paris-2024/results/marathon-swimming/men-s-10km/fnl-000100--,1907234,"['Marathon Swimming', 'Swimming']",2002-03-18,22
2024-08-09,3.0,BETLEHEM David,Male,Hungary,Marathon Swimming,/en/paris-2024/results/marathon-swimming/men-s-10km/fnl-000100--,1902450,"['Marathon Swimming', 'Swimming']",2003-09-04,20
2024-08-09,1.0,BONTUS Valentin,Male,Austria,Sailing,/en/paris-2024/results/sailing/men-s-kite/fnl-000300--,1566437,['Sailing'],2001-02-01,23
2024-08-09,2.0,VODISEK Toni,Male,Slovenia,Sailing,/en/paris-2024/results/sailing/men-s-kite/fnl-000300--,1981549,['Sailing'],2000-06-07,24
2024-08-09,3.0,MAEDER Maximilian,Male,Singapore,Sailing,/en/paris-2024/results/sailing/men-s-kite/fnl-000300--,1535852,['Sailing'],2006-09-12,17
2024-08-09,1.0,ROBERTS Toby,Male,Great Britain,Sport Climbing,/en/paris-2024/results/sport-climbing/men-s-boulder-and-lead/fnl-000200--,1544218,['Sport Climbing'],2005-03-15,19
2024-08-09,2.0,ANRAKU Sorato,Male,Japan,Sport Climbing,/en/paris-2024/results/sport-climbing/men-s-boulder-and-lead/fnl-000200--,1892022,['Sport Climbing'],2006-11-14,17
2024-08-09,3.0,SCHUBERT Jakob,Male,Austria,Sport Climbing,/en/paris-2024/results/sport-climbing/men-s-boulder-and-lead/fnl-000200--,1560677,['Sport Climbing'],1990-12-31,33
2024-08-09,1.0,KATOUSSI Firas,Male,Tunisia,Taekwondo,/en/paris-2024/results/taekwondo/men--80kg/fnl-000100--,1947737,['Taekwondo'],1995-09-06,28
2024-08-09,2.0,BARKHORDARI Mehran,Male,Islamic Republic of Iran,Taekwondo,/en/paris-2024/results/taekwondo/men--80kg/fnl-000100--,1536058,['Taekwondo'],2000-07-26,24
2024-08-09,3.0,ALESSIO Simone,Male,Italy,Taekwondo,/en/paris-2024/results/taekwondo/men--80kg/repf000100--,1929685,['Taekwondo'],2000-04-14,24
2024-08-09,3.0,HRNIC Edi,Male,Denmark,Taekwondo,/en/paris-2024/results/taekwondo/men--80kg/repf000200--,1914832,['Taekwondo'],2003-12-26,20
2024-08-09,1.0,MARTON Viviana,Female,Hungary,Taekwondo,/en/paris-2024/results/taekwondo/women--67kg/fnl-000100--,1572318,['Taekwondo'],2006-02-16,18
2024-08-09,2.0,PERISIC Aleksandra,Female,Serbia,Taekwondo,/en/paris-2024/results/taekwondo/women--67kg/fnl-000100--,1956372,['Taekwondo'],2002-07-02,22
2024-08-09,3.0,TEACHOUT Kristina,Female,United States of America,Taekwondo,/en/paris-2024/results/taekwondo/women--67kg/repf000100--,1930773,['Taekwondo'],2005-09-13,18
2024-08-09,3.0,CHAARI Sarah,Female,Belgium,Taekwondo,/en/paris-2024/results/taekwondo/women--67kg/repf000200--,1903284,['Taekwondo'],2005-05-02,19
2024-08-09,1.0,NASAR Karlos May,Male,Bulgaria,Weightlifting,/en/paris-2024/results/weightlifting/men-s-89kg/fnl-000100--,1903011,['Weightlifting'],2004-05-12,20
2024-08-09,2.0,LOPEZ Yeison,Male,Colombia,Weightlifting,/en/paris-2024/results/weightlifting/men-s-89kg/fnl-000100--,1543506,['Weightlifting'],1999-09-01,24
2024-08-09,3.0,PIZZOLATO Antonino,Male,Italy,Weightlifting,/en/paris-2024/results/weightlifting/men-s-89kg/fnl-000100--,1568724,['Weightlifting'],1996-08-20,27
2024-08-09,1.0,REEVES Olivia,Female,United States of America,Weightlifting,/en/paris-2024/results/weightlifting/women-s-71kg/fnl-000100--,1917154,['Weightlifting'],2003-04-19,21
2024-08-09,2.0,SANCHEZ Mari Leivis,Female,Colombia,Weightlifting,/en/paris-2024/results/weightlifting/women-s-71kg/fnl-000100--,1543509,['Weightlifting'],1991-10-08,32
2024-08-09,3.0,PALACIOS DAJOMES Angie Paola,Female,Ecuador,Weightlifting,/en/paris-2024/results/weightlifting/women-s-71kg/fnl-000100--,1940300,['Weightlifting'],2000-09-12,23
2024-08-09,1.0,HIGUCHI Rei,Male,Japan,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-57kg/fnl-000100--,1939714,['Wrestling'],1996-01-28,28
2024-08-09,2.0,LEE Spencer Richard,Male,United States of America,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-57kg/fnl-000100--,1955415,['Wrestling'],1998-10-14,25
2024-08-09,3.0,AMAN Aman,Male,India,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-57kg/repf000100--,1931496,['Wrestling'],2003-07-16,21
2024-08-09,3.0,ABDULLAEV Gulomjon,Male,Uzbekistan,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-57kg/repf000200--,1562157,['Wrestling'],1998-11-11,25
2024-08-09,1.0,RAMAZANOV Magomed Eldarovitch,Male,Bulgaria,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-86kg/fnl-000100--,1556873,['Wrestling'],1993-05-22,31
2024-08-09,2.0,YAZDANICHARATI Hassan,Male,Islamic Republic of Iran,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-86kg/fnl-000100--,1544803,['Wrestling'],1994-12-26,29
2024-08-09,3.0,BROOKS Aaron Marquel,Male,United States of America,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-86kg/repf000100--,1955300,['Wrestling'],2000-06-15,24
2024-08-09,3.0,KURUGLIEV Dauren,Male,Greece,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-86kg/repf000200--,1963800,['Wrestling'],1992-07-12,32
2024-08-09,1.0,SAKURAI Tsugumi,Female,Japan,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-57kg/fnl-000100--,1939710,['Wrestling'],2001-09-03,22
2024-08-09,2.0,NICHITA Anastasia,Female,Republic of Moldova,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-57kg/fnl-000100--,1572203,['Wrestling'],1999-02-19,25
2024-08-09,3.0,MAROULIS Helen Louise,Female,United States of America,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-57kg/repf000100--,1955426,['Wrestling'],1991-09-19,32
2024-08-09,3.0,HONG Kexin,Female,People's Republic of China,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-57kg/repf000200--,1920010,['Wrestling'],2003-01-06,21
2024-08-10,1.0,INGEBRIGTSEN Jakob,Male,Norway,Athletics,/en/paris-2024/results/athletics/men-s-5000m/fnl-000100--,1898250,['Athletics'],2000-09-19,23
2024-08-10,2.0,KWEMOI Ronald,Male,Kenya,Athletics,/en/paris-2024/results/athletics/men-s-5000m/fnl-000100--,1963077,['Athletics'],1995-09-19,28
2024-08-10,3.0,FISHER Grant,Male,United States of America,Athletics,/en/paris-2024/results/athletics/men-s-5000m/fnl-000100--,1960959,['Athletics'],1997-04-22,27
2024-08-10,1.0,WANYONYI Emmanuel,Male,Kenya,Athletics,/en/paris-2024/results/athletics/men-s-800m/fnl-000100--,1910412,['Athletics'],2004-08-01,20
2024-08-10,2.0,AROP Marco,Male,Canada,Athletics,/en/paris-2024/results/athletics/men-s-800m/fnl-000100--,1974048,['Athletics'],1998-09-20,25
2024-08-10,3.0,SEDJATI Djamel,Male,Algeria,Athletics,/en/paris-2024/results/athletics/men-s-800m/fnl-000100--,1963520,['Athletics'],1999-05-03,25
2024-08-10,1.0,KERR Hamish,Male,New Zealand,Athletics,/en/paris-2024/results/athletics/men-s-high-jump/fnl-000100--,1926713,['Athletics'],1996-08-17,28
2024-08-10,2.0,McEWEN Shelby,Male,United States of America,Athletics,/en/paris-2024/results/athletics/men-s-high-jump/fnl-000100--,1965306,['Athletics'],1996-04-06,28
2024-08-10,3.0,BARSHIM Mutaz Essa,Male,Qatar,Athletics,/en/paris-2024/results/athletics/men-s-high-jump/fnl-000100--,1566681,['Athletics'],1991-06-24,33
2024-08-10,1.0,TOLA Tamirat,Male,Ethiopia,Athletics,/en/paris-2024/results/athletics/men-s-marathon/fnl-000100--,1901284,['Athletics'],1991-08-11,33
2024-08-10,2.0,ABDI Bashir,Male,Belgium,Athletics,/en/paris-2024/results/athletics/men-s-marathon/fnl-000100--,1942753,['Athletics'],1989-02-10,35
2024-08-10,3.0,KIPRUTO Benson,Male,Kenya,Athletics,/en/paris-2024/results/athletics/men-s-marathon/fnl-000100--,1910555,['Athletics'],1991-03-17,33
2024-08-10,1.0,RUSSELL Masai,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-100m-hurdles/fnl-000100--,1960169,['Athletics'],2000-06-17,24
2024-08-10,2.0,SAMBA-MAYELA Cyrena,Female,France,Athletics,/en/paris-2024/results/athletics/women-s-100m-hurdles/fnl-000100--,1911932,['Athletics'],2000-10-31,23
2024-08-10,3.0,CAMACHO-QUINN Jasmine,Female,Puerto Rico,Athletics,/en/paris-2024/results/athletics/women-s-100m-hurdles/fnl-000100--,1537183,['Athletics'],1996-08-21,27
2024-08-10,1.0,KIPYEGON Faith,Female,Kenya,Athletics,/en/paris-2024/results/athletics/women-s-1500m/fnl-000100--,1910451,['Athletics'],1994-01-10,30
2024-08-10,2.0,HULL Jessica,Female,Australia,Athletics,/en/paris-2024/results/athletics/women-s-1500m/fnl-000100--,1939795,['Athletics'],1996-10-22,27
2024-08-10,3.0,BELL Georgia,Female,Great Britain,Athletics,/en/paris-2024/results/athletics/women-s-1500m/fnl-000100--,1956840,['Athletics'],1993-10-17,30
2024-08-10,1.0,KITAGUCHI Haruka,Female,Japan,Athletics,/en/paris-2024/results/athletics/women-s-javelin-throw/fnl-000100--,1919914,['Athletics'],1998-03-16,26
2024-08-10,2.0,van DYK Jo-Ane,Female,South Africa,Athletics,/en/paris-2024/results/athletics/women-s-javelin-throw/fnl-000100--,1981085,['Athletics'],1997-10-03,26
2024-08-10,3.0,OGRODNIKOVA Nikola,Female,Czechia,Athletics,/en/paris-2024/results/athletics/women-s-javelin-throw/fnl-000100--,1892137,['Athletics'],1990-08-18,34
2024-08-10,1.0,JALOLOV Bakhodir,Male,Uzbekistan,Boxing,/en/paris-2024/results/boxing/men-s--plus-92kg/fnl-000100--,1556869,['Boxing'],1994-07-08,30
2024-08-10,2.0,GHADFA DRISSI EL AISSAOUI Ayoub,Male,Spain,Boxing,/en/paris-2024/results/boxing/men-s--plus-92kg/fnl-000100--,1934775,['Boxing'],1998-12-06,25
2024-08-10,1.0,KHALOKOV Abdumalik,Male,Uzbekistan,Boxing,/en/paris-2024/results/boxing/men-s-57kg/fnl-000100--,1556049,['Boxing'],2000-04-09,24
2024-08-10,2.0,SEIITBEK UULU Munarbek,Male,Kyrgyzstan,Boxing,/en/paris-2024/results/boxing/men-s-57kg/fnl-000100--,1878687,['Boxing'],1996-01-01,28
2024-08-10,1.0,LIN Yu Ting,Female,Chinese Taipei,Boxing,/en/paris-2024/results/boxing/women-s-57kg/fnl-000100--,1887963,['Boxing'],1995-12-13,28
2024-08-10,2.0,SZEREMETA Julia,Female,Poland,Boxing,/en/paris-2024/results/boxing/women-s-57kg/fnl-000100--,1568655,['Boxing'],2003-08-24,20
2024-08-10,1.0,LI Qian,Female,People's Republic of China,Boxing,/en/paris-2024/results/boxing/women-s-75kg/fnl-000100--,1926826,['Boxing'],1990-06-06,34
2024-08-10,2.0,BYLON Atheyna Bibeichi,Female,Panama,Boxing,/en/paris-2024/results/boxing/women-s-75kg/fnl-000100--,1965679,['Boxing'],1989-04-06,35
2024-08-10,1.0,PHIL WIZARD,Male,Canada,Breaking,/en/paris-2024/results/breaking/b-boys/fnl-000100--,1958888,['Breaking'],1997-01-25,27
2024-08-10,2.0,DANY DANN,Male,France,Breaking,/en/paris-2024/results/breaking/b-boys/fnl-000100--,1880191,['Breaking'],1988-05-03,36
2024-08-10,3.0,VICTOR,Male,United States of America,Breaking,/en/paris-2024/results/breaking/b-boys/fnl-000200--,1955590,['Breaking'],1994-05-01,30
2024-08-10,1.0,DOSTAL Josef,Male,Czechia,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-kayak-single-1000m/fnl---------,1878715,['Canoe Sprint'],1993-03-03,31
2024-08-10,2.0,VARGA Adam,Male,Hungary,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-kayak-single-1000m/fnl---------,1570863,['Canoe Sprint'],1999-11-20,24
2024-08-10,3.0,KOPASZ Balint,Male,Hungary,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-kayak-single-1000m/fnl---------,1569972,['Canoe Sprint'],1997-06-20,27
2024-08-10,1.0,VINCENT Katie,Female,Canada,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-canoe-single-200m/fnl---------,1964547,['Canoe Sprint'],1996-03-12,28
2024-08-10,2.0,HARRISON Nevin,Female,United States of America,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-canoe-single-200m/fnl---------,1955126,['Canoe Sprint'],2002-06-02,22
2024-08-10,3.0,CIRILO DUBOYS Yarisleidis,Female,Cuba,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-canoe-single-200m/fnl---------,1564506,['Canoe Sprint'],2002-05-10,22
2024-08-10,1.0,CARRINGTON Lisa,Female,New Zealand,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-single-500m/fnl---------,1945383,['Canoe Sprint'],1989-06-23,35
2024-08-10,2.0,CSIPES Tamara,Female,Hungary,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-single-500m/fnl---------,1568350,['Canoe Sprint'],1989-08-24,34
2024-08-10,3.0,JORGENSEN Emma Aastrand,Female,Denmark,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-single-500m/fnl---------,1892423,['Canoe Sprint'],1996-01-30,28
2024-08-10,1.0,CAO Yuan,Male,People's Republic of China,Diving,/en/paris-2024/results/diving/men-s-10m-platform/fnl-000100--,1901556,['Diving'],1995-02-07,29
2024-08-10,2.0,TAMAI Rikuto,Male,Japan,Diving,/en/paris-2024/results/diving/men-s-10m-platform/fnl-000100--,1891685,['Diving'],2006-09-11,17
2024-08-10,3.0,WILLIAMS Noah,Male,Great Britain,Diving,/en/paris-2024/results/diving/men-s-10m-platform/fnl-000100--,1900857,['Diving'],2000-05-15,24
2024-08-10,1.0,KO Lydia,Female,New Zealand,Golf,/en/paris-2024/results/golf/women-s-individual-stroke-play/fnl---------,1939553,['Golf'],1997-04-24,27
2024-08-10,2.0,HENSELEIT Esther,Female,Germany,Golf,/en/paris-2024/results/golf/women-s-individual-stroke-play/fnl---------,1892506,['Golf'],1999-01-14,25
2024-08-10,3.0,LIN Xiyu Janet,Female,People's Republic of China,Golf,/en/paris-2024/results/golf/women-s-individual-stroke-play/fnl---------,1913218,['Golf'],1996-02-25,28
2024-08-10,1.0,ELGENDY Ahmed,Male,Egypt,Modern Pentathlon,/en/paris-2024/results/modern-pentathlon/men-s-individual/fnl-0001lr--,1932649,['Modern Pentathlon'],2000-03-01,24
2024-08-10,2.0,SATO Taishu,Male,Japan,Modern Pentathlon,/en/paris-2024/results/modern-pentathlon/men-s-individual/fnl-0001lr--,1887939,['Modern Pentathlon'],1993-10-20,30
2024-08-10,3.0,MALAN Giorgio,Male,Italy,Modern Pentathlon,/en/paris-2024/results/modern-pentathlon/men-s-individual/fnl-0001lr--,1553031,['Modern Pentathlon'],2000-01-27,24
